alpha,arousal1,betha,theta,gamma,valence1,'Stimuli (Audio)',Response
2.91,0.343,4.28,4.6,3.03,0.026,Agressive,Happy
3.09,0.324,3.4,4.54,1.62,0.00861,Agressive,Happy
3.38,0.296,2.96,4.39,1.65,-0.00734,Agressive,Happy
3.5,0.286,3.12,4.31,1.64,-0.0227,Agressive,Happy
3.42,0.293,3.17,4.63,1.71,-0.0315,Agressive,Happy
3.48,0.287,3.09,4.82,1.69,-0.0353,Agressive,Happy
3.52,0.284,3.03,4.77,1.68,-0.0424,Agressive,Happy
3.48,0.288,3.03,4.72,1.71,-0.0523,Agressive,Happy
3.43,0.291,3.07,4.69,1.74,-0.0547,Agressive,Happy
3.45,0.29,3.07,4.63,1.75,-0.0528,Agressive,Happy
3.45,0.29,3.17,4.65,1.74,-0.0534,Agressive,Happy
3.4,0.295,3.17,4.77,1.72,-0.0556,Agressive,Happy
3.22,0.31,3.13,4.87,1.77,-0.063,Agressive,Happy
2.75,0.364,3.07,4.93,1.69,-0.0804,Agressive,Happy
2.61,0.383,3.1,4.84,1.75,-0.0634,Agressive,Happy
2.71,0.369,3.24,4.5,1.89,-0.0398,Agressive,Happy
2.74,0.366,3.32,4.24,2.02,-0.00465,Agressive,Happy
2.78,0.36,3.44,4.3,2.02,0.0204,Agressive,Happy
2.88,0.348,3.48,4.37,1.99,0.0205,Agressive,Happy
2.95,0.339,3.54,4.34,2.26,0.0109,Agressive,Happy
3.06,0.327,3.49,4.35,2.32,0.00451,Agressive,Happy
3.16,0.316,3.5,4.36,2.37,0.000844,Agressive,Happy
3.4,0.294,3.53,4.22,2.41,-0.0108,Agressive,Happy
3.56,0.281,3.47,4.01,2.94,-0.0161,Agressive,Happy
3.55,0.281,3.7,3.86,3.5,-0.0182,Agressive,Happy
3.61,0.277,3.89,3.86,4.43,-0.0208,Agressive,Happy
3.64,0.275,3.93,4.13,4.42,-0.0211,Agressive,Happy
3.73,0.268,3.88,4.66,4.44,-0.0185,Agressive,Happy
3.76,0.266,3.89,4.83,4.46,-0.0162,Agressive,Happy
3.83,0.261,3.93,4.83,4.47,-0.0139,Agressive,Happy
3.85,0.26,3.9,4.85,4.45,-0.0124,Agressive,Happy
3.84,0.26,3.92,4.82,4.48,-0.0127,Agressive,Happy
3.76,0.266,3.91,4.79,4.49,-0.00979,Agressive,Happy
3.58,0.279,3.96,4.81,4.48,-0.00139,Agressive,Happy
3.58,0.279,3.88,4.84,4.37,0.00321,Agressive,Happy
3.52,0.284,3.78,4.82,3.76,0.00798,Agressive,Happy
3.4,0.294,3.43,4.76,2.88,0.00931,Agressive,Happy
3.34,0.3,3.42,4.46,2.85,0.00079,Agressive,Happy
3.02,0.331,3.28,3.87,2.79,-0.00524,Agressive,Happy
2.83,0.354,3.21,3.59,2.72,-0.0109,Agressive,Happy
2.71,0.37,3.19,3.46,2.7,-0.0233,Agressive,Happy
2.58,0.388,3.17,3.36,2.74,-0.0284,Agressive,Happy
2.7,0.371,3.06,3.61,2.57,-0.0323,Agressive,Happy
2.98,0.336,3.06,3.98,2.39,-0.0424,Agressive,Happy
3.15,0.317,2.83,4.08,2.35,-0.0531,Agressive,Happy
3.13,0.319,2.61,4.04,2.33,-0.0683,Agressive,Happy
3.15,0.317,2.68,4.04,2.4,-0.074,Agressive,Happy
3.19,0.313,2.75,4.04,2.28,-0.0752,Agressive,Happy
3.19,0.314,2.81,3.98,2.25,-0.0718,Agressive,Happy
3.21,0.312,2.85,3.99,2.2,-0.0659,Agressive,Happy
3.19,0.314,2.91,4.01,2.26,-0.0643,Agressive,Happy
3.13,0.319,2.92,4.02,2.18,-0.0617,Agressive,Happy
3.11,0.322,2.87,4.02,2.2,-0.0556,Agressive,Happy
2.94,0.34,2.88,3.88,2.16,-0.0604,Agressive,Happy
2.69,0.372,2.96,3.57,2.31,-0.0603,Agressive,Happy
2.79,0.359,3.03,3.44,2.46,-0.0594,Agressive,Happy
2.92,0.343,3.06,3.43,2.44,-0.0677,Agressive,Happy
2.96,0.338,3.06,3.4,2.34,-0.0644,Agressive,Happy
2.95,0.339,3.22,3.37,2.46,-0.0521,Agressive,Happy
3.16,0.316,3.33,3.32,2.5,-0.0438,Agressive,Happy
3.33,0.3,3.3,3.33,2.49,-0.0472,Agressive,Happy
3.37,0.297,3.22,3.44,2.47,-0.0466,Agressive,Happy
3.39,0.295,3.26,3.46,2.51,-0.0431,Agressive,Happy
3.43,0.292,3.25,3.48,2.42,-0.0383,Agressive,Happy
3.49,0.286,3.18,3.32,2.39,-0.0313,Agressive,Happy
3.46,0.289,3.12,3.05,2.27,-0.0285,Agressive,Happy
3.35,0.299,3.2,3.03,2.2,-0.0203,Agressive,Happy
3.25,0.308,3.22,3.3,2.18,-0.0121,Agressive,Happy
3.46,0.289,3,3.55,2.17,-0.0122,Agressive,Happy
3.59,0.279,2.72,3.51,2.09,-0.0102,Agressive,Happy
3.48,0.288,2.74,3.53,2.09,-0.00187,Agressive,Happy
3.4,0.294,2.74,3.7,2.07,0.00618,Agressive,Happy
3.41,0.293,2.75,3.93,2.04,0.00413,Agressive,Happy
3.36,0.298,2.69,4.08,2.04,-0.0019,Agressive,Happy
3.29,0.304,2.85,4.09,2.2,-0.00601,Agressive,Happy
3.35,0.299,2.89,4.09,2.22,-0.00454,Agressive,Happy
3.42,0.292,2.86,4.09,2.14,-0.00665,Agressive,Happy
3.5,0.286,2.69,4.12,2.21,-0.0116,Agressive,Happy
3.52,0.284,2.71,3.98,2.16,-0.0151,Agressive,Happy
3.38,0.296,2.72,3.98,2.14,-0.0229,Agressive,Happy
3.13,0.32,2.9,4.04,2.13,-0.0333,Agressive,Happy
3.13,0.319,2.95,4.01,2.22,-0.0394,Agressive,Happy
3.26,0.307,2.98,3.78,2.17,-0.0344,Agressive,Happy
3.29,0.304,3.05,3.47,2.34,-0.0346,Agressive,Happy
3.31,0.302,3.03,3.47,2.28,-0.0348,Agressive,Happy
3.27,0.306,2.99,3.73,2.26,-0.0388,Agressive,Happy
3.15,0.318,3.02,3.97,2.29,-0.0441,Agressive,Happy
3.07,0.325,3.16,4.13,2.33,-0.0402,Agressive,Happy
2.98,0.336,3.3,4.29,2.32,-0.0412,Agressive,Happy
2.78,0.36,3.33,4.3,2.32,-0.0261,Agressive,Happy
2.73,0.367,3.32,4.22,2.3,-0.0164,Agressive,Happy
2.71,0.369,3.29,4.25,2.34,-0.0189,Agressive,Happy
2.61,0.383,3.28,4.34,2.41,-0.0287,Agressive,Happy
2.51,0.398,3.24,4.41,2.42,-0.0485,Agressive,Happy
2.52,0.397,3.24,4.44,2.41,-0.0474,Agressive,Happy
2.5,0.4,3.2,4.4,2.38,-0.0414,Agressive,Happy
2.45,0.408,3.22,4.29,2.38,-0.0544,Agressive,Happy
2.4,0.416,3.31,4.15,2.32,-0.08,Agressive,Happy
2.41,0.414,3.25,3.97,2.38,-0.0737,Agressive,Happy
2.45,0.408,3.22,3.75,2.41,-0.0377,Agressive,Happy
2.68,0.373,3.29,3.72,2.46,-0.0189,Agressive,Happy
2.74,0.365,3.29,3.74,2.52,-0.0216,Agressive,Happy
2.72,0.368,3.27,3.74,2.46,-0.0192,Agressive,Happy
2.62,0.382,3.28,3.67,2.46,-0.00183,Agressive,Happy
2.53,0.396,3.2,3.76,2.35,0.0244,Agressive,Happy
2.55,0.392,3.21,4.1,2.4,0.0274,Agressive,Happy
2.31,0.432,3.25,4.02,2.27,-0.0285,Agressive,Calm
2.5,0.401,3.17,4.18,2.29,-0.0227,Agressive,Calm
2.47,0.405,3.24,4.44,2.32,-0.0153,Agressive,Calm
2.56,0.391,3.32,4.52,2.34,-0.00047,Agressive,Calm
2.74,0.365,3.31,4.53,2.33,0.0167,Agressive,Calm
2.82,0.355,3.32,4.49,2.39,0.0197,Agressive,Calm
2.82,0.355,3.11,4.53,2.17,0.0162,Agressive,Calm
2.9,0.345,3.09,4.67,2.01,0.00741,Agressive,Calm
3.04,0.329,3.19,4.74,2.17,0.000172,Agressive,Calm
3.12,0.321,3.15,4.81,2.21,-0.00929,Agressive,Calm
3.1,0.322,3.24,4.89,2.31,-0.0198,Agressive,Calm
3.01,0.332,3.29,4.91,2.28,-0.0231,Agressive,Calm
2.9,0.345,3.37,4.9,2.24,-0.0243,Agressive,Calm
2.77,0.361,3.33,4.84,2.34,-0.0355,Agressive,Calm
2.63,0.381,3.38,4.74,2.98,-0.0696,Agressive,Calm
2.58,0.388,3.44,4.69,2.99,-0.104,Agressive,Calm
2.68,0.374,3.45,4.67,2.97,-0.11,Agressive,Calm
2.94,0.34,3.48,4.52,2.98,-0.0871,Agressive,Calm
3.09,0.323,3.48,4.42,3,-0.0812,Agressive,Calm
3.06,0.327,3.43,4.39,2.92,-0.0878,Agressive,Calm
3.07,0.326,3.4,4.43,2.93,-0.0779,Agressive,Calm
3.11,0.321,3.29,4.51,2.93,-0.062,Agressive,Calm
3.17,0.315,3.29,4.51,2.93,-0.0546,Agressive,Calm
3.24,0.309,3.32,4.58,2.94,-0.0542,Agressive,Calm
3.3,0.303,3.24,4.74,2.62,-0.0524,Agressive,Calm
3.27,0.305,3.13,4.85,2.04,-0.0527,Agressive,Calm
3.22,0.311,3.08,4.89,1.91,-0.0551,Agressive,Calm
3.13,0.319,3.04,4.91,2.02,-0.0549,Agressive,Calm
2.89,0.346,2.96,4.99,1.95,-0.0585,Agressive,Calm
2.63,0.38,2.9,5.1,2,-0.0557,Agressive,Calm
2.58,0.387,2.93,5.14,1.96,-0.0559,Agressive,Calm
2.49,0.402,3.09,5.07,1.97,-0.0638,Agressive,Calm
2.42,0.413,2.99,4.95,1.91,-0.0456,Agressive,Calm
2.32,0.43,2.87,4.79,1.86,-0.0392,Agressive,Calm
2.1,0.477,2.68,4.6,1.83,-0.0133,Agressive,Calm
2,0.5,2.76,4.43,1.88,0.00179,Agressive,Calm
2.13,0.47,2.78,4.36,1.91,-0.0188,Agressive,Calm
2.4,0.417,2.74,4.35,1.91,-0.0282,Agressive,Calm
2.61,0.383,2.58,4.32,1.83,-0.0268,Agressive,Calm
2.74,0.365,2.62,4.22,1.82,-0.0344,Agressive,Calm
2.81,0.356,2.63,4.04,1.74,-0.0409,Agressive,Calm
2.78,0.36,2.61,4.06,1.81,-0.0446,Agressive,Calm
2.79,0.358,2.63,4.11,1.78,-0.0382,Agressive,Calm
2.9,0.345,2.8,4.09,1.73,-0.023,Agressive,Calm
3.04,0.329,2.88,4.11,1.98,-0.0118,Agressive,Calm
3.11,0.322,2.94,4.05,2.09,-0.0128,Agressive,Calm
3.15,0.317,3.03,4.02,2.14,-0.0123,Agressive,Calm
3.11,0.322,3.05,4,2.3,-0.00939,Agressive,Calm
3.07,0.325,3.02,4.07,2.33,-0.000199,Agressive,Calm
3.1,0.323,3.04,4.16,2.37,0.00784,Agressive,Calm
3.07,0.326,3.09,4.15,2.54,0.0182,Agressive,Calm
3.02,0.331,3.15,4.06,2.54,0.0319,Agressive,Calm
3,0.333,3.14,3.94,2.56,0.0366,Agressive,Calm
2.95,0.338,3.07,4.15,2.54,0.0353,Agressive,Calm
2.81,0.355,3.05,4.48,2.64,0.0295,Agressive,Calm
2.84,0.352,3.04,4.58,2.63,0.0246,Agressive,Calm
2.87,0.349,3.03,4.6,2.65,0.0148,Agressive,Calm
2.98,0.336,2.84,4.65,2.59,0.0128,Agressive,Calm
2.97,0.337,2.94,4.65,2.53,0.0149,Agressive,Calm
2.82,0.355,3.02,4.57,2.51,0.0164,Agressive,Calm
2.72,0.368,3.03,4.49,2.44,0.0177,Agressive,Calm
2.86,0.35,3,4.48,2.35,0.00308,Agressive,Calm
3.06,0.326,2.92,4.51,2.24,-0.0188,Agressive,Calm
3.12,0.32,2.96,4.47,2.23,-0.0313,Agressive,Calm
3.11,0.322,3.1,4.27,2.22,-0.0374,Agressive,Calm
3.19,0.314,3.43,3.86,2,-0.0309,Agressive,Calm
3.28,0.305,3.47,3.78,1.92,-0.0277,Agressive,Calm
3.36,0.298,3.54,3.72,2.1,-0.029,Agressive,Calm
3.46,0.289,3.54,3.6,2.06,-0.038,Agressive,Calm
3.46,0.289,3.51,3.61,1.99,-0.043,Agressive,Calm
3.54,0.283,3.47,3.61,1.96,-0.0464,Agressive,Calm
3.54,0.283,3.52,3.83,2.17,-0.0521,Agressive,Calm
3.42,0.292,3.52,4.06,2.16,-0.0525,Agressive,Calm
3.38,0.296,3.53,4.05,2.23,-0.0466,Agressive,Calm
3.44,0.291,3.55,4.11,2.19,-0.0346,Agressive,Calm
3.49,0.286,3.37,4.19,2.2,-0.026,Agressive,Calm
3.5,0.286,3.17,4.16,2.2,-0.0253,Agressive,Calm
3.38,0.296,3.1,4.05,1.96,-0.0263,Agressive,Calm
3.29,0.304,2.99,4.1,1.92,-0.026,Agressive,Calm
3.35,0.299,2.95,4.21,1.94,-0.0272,Agressive,Calm
3.47,0.288,2.93,4.32,1.94,-0.0317,Agressive,Calm
3.53,0.284,2.92,4.32,1.9,-0.0316,Agressive,Calm
3.58,0.279,2.85,4.17,1.66,-0.0322,Agressive,Calm
3.6,0.278,2.81,4.03,1.61,-0.0322,Agressive,Calm
3.53,0.283,2.71,4,1.73,-0.0336,Agressive,Calm
3.47,0.288,2.82,3.95,1.84,-0.036,Agressive,Calm
3.38,0.296,2.6,3.87,1.84,-0.0412,Agressive,Calm
3.26,0.307,2.63,3.84,1.88,-0.0511,Agressive,Calm
3.16,0.316,2.66,3.85,1.88,-0.05,Agressive,Calm
3.01,0.332,2.84,3.83,1.93,-0.0369,Agressive,Calm
2.82,0.354,3.01,3.6,1.97,-0.0225,Agressive,Calm
2.5,0.4,3.09,3.49,2.03,-0.00431,Agressive,Calm
1.96,0.51,3.1,3.53,2.19,0.0763,Agressive,Calm
1.73,0.579,3.07,3.5,2.23,0.143,Agressive,Calm
2,0.5,3.09,3.53,2.34,0.0758,Agressive,Calm
2.33,0.429,2.92,3.89,2.19,0.0413,Agressive,Calm
2.73,0.366,2.9,4.22,2.19,0.00815,Agressive,Calm
3.1,0.323,3.01,4.29,2.25,-0.00511,Agressive,Calm
3.26,0.307,2.96,4.26,2.2,-0.00281,Agressive,Calm
3.27,0.306,3.08,4.28,2.13,-0.00262,Agressive,Calm
3.26,0.307,2.99,4.31,2.11,-0.00384,Agressive,Calm
3.31,0.302,2.9,4.33,2.03,-0.00868,Agressive,Calm
3.53,0.283,2.92,4.35,2.06,-0.0111,Agressive,Calm
3.6,0.278,3,4.36,1.93,-0.00944,Agressive,Calm
3.66,0.274,3.16,4.37,1.9,-0.00874,Agressive,Calm
3.85,0.26,3.24,4.36,1.73,-0.00884,Agressive,Calm
2.45,0.408,3.27,3.07,1.72,-0.0999,Agressive,Agressive
2.41,0.415,3.13,3.22,1.81,-0.0951,Agressive,Agressive
2.44,0.41,3.3,3.78,1.83,-0.0921,Agressive,Agressive
2.95,0.339,3.26,3.96,1.77,-0.0665,Agressive,Agressive
3.35,0.299,3.28,4.09,1.58,-0.0416,Agressive,Agressive
3.39,0.295,3.14,4.22,1.44,-0.0353,Agressive,Agressive
3.7,0.271,3.15,4.23,1.45,-0.0291,Agressive,Agressive
3.83,0.261,3.22,4.24,1.42,-0.0262,Agressive,Agressive
3.94,0.254,3.05,4.23,1.47,-0.0228,Agressive,Agressive
4.03,0.248,3.12,4.16,1.53,-0.0207,Agressive,Agressive
4.08,0.245,3.11,4.14,1.64,-0.0211,Agressive,Agressive
4.12,0.243,3.04,4.21,1.64,-0.0221,Agressive,Agressive
4.14,0.242,2.88,4.1,1.61,-0.0227,Agressive,Agressive
4.09,0.244,2.76,3.87,1.56,-0.0219,Agressive,Agressive
3.94,0.254,2.87,3.85,1.58,-0.0204,Agressive,Agressive
3.88,0.258,2.86,3.73,1.64,-0.0185,Agressive,Agressive
3.77,0.265,2.89,3.67,1.69,-0.0177,Agressive,Agressive
3.66,0.273,2.84,3.74,1.74,-0.0158,Agressive,Agressive
3.63,0.275,2.9,3.66,1.84,-0.017,Agressive,Agressive
3.65,0.274,2.89,3.85,1.85,-0.0225,Agressive,Agressive
3.53,0.283,2.84,3.91,1.84,-0.0256,Agressive,Agressive
3.45,0.289,2.95,3.88,1.9,-0.0274,Agressive,Agressive
3.5,0.286,3.06,3.97,1.92,-0.0316,Agressive,Agressive
3.62,0.276,3.13,3.95,1.86,-0.0339,Agressive,Agressive
3.65,0.274,3.13,3.9,1.89,-0.0373,Agressive,Agressive
3.59,0.278,3.16,4.09,1.97,-0.0419,Agressive,Agressive
3.51,0.285,3.1,4.21,2.04,-0.0419,Agressive,Agressive
3.47,0.288,3.06,4.11,2.1,-0.0431,Agressive,Agressive
3.28,0.305,3.05,4.1,2.17,-0.0561,Agressive,Agressive
2.92,0.342,2.99,4.07,2.12,-0.0753,Agressive,Agressive
2.83,0.353,2.96,3.99,2.13,-0.0714,Agressive,Agressive
2.82,0.354,2.97,4.03,2.16,-0.0713,Agressive,Agressive
2.72,0.368,2.93,4.07,2.16,-0.0652,Agressive,Agressive
2.52,0.397,2.94,4.27,2.12,-0.0349,Agressive,Agressive
2.44,0.411,2.78,4.58,2.18,-0.000243,Agressive,Agressive
2.51,0.398,2.68,4.68,2.1,0.0309,Agressive,Agressive
2.59,0.385,2.54,4.61,1.99,0.0193,Agressive,Agressive
2.59,0.386,2.77,4.55,2.07,0.00876,Agressive,Agressive
2.57,0.389,2.95,4.55,2.16,0.012,Agressive,Agressive
2.58,0.388,2.92,4.55,2.33,0.00859,Agressive,Agressive
2.58,0.387,2.94,4.56,2.49,0.00548,Agressive,Agressive
2.56,0.391,3.05,4.6,2.47,-0.000853,Agressive,Agressive
2.53,0.396,3,4.65,2.4,-0.00336,Agressive,Agressive
2.5,0.401,2.96,4.62,2.5,-0.00992,Agressive,Agressive
2.39,0.419,3,4.45,2.48,-0.0397,Agressive,Agressive
2.2,0.455,3.02,4.12,2.59,-0.0745,Agressive,Agressive
2.16,0.464,3.02,3.81,2.66,-0.0746,Agressive,Agressive
2.26,0.442,2.99,3.74,2.73,-0.0413,Agressive,Agressive
2.34,0.428,2.8,3.8,2.64,-0.0317,Agressive,Agressive
2.37,0.422,2.9,3.8,2.61,-0.0389,Agressive,Agressive
2.4,0.416,2.95,3.77,2.38,-0.0377,Agressive,Agressive
2.49,0.401,2.96,3.71,2.37,-0.037,Agressive,Agressive
2.55,0.393,2.98,3.59,2.4,-0.0373,Agressive,Agressive
2.55,0.392,3.01,3.42,2.5,-0.0442,Agressive,Agressive
2.51,0.398,2.9,3.31,2.4,-0.0552,Agressive,Agressive
2.56,0.391,3.21,3.26,2.44,-0.0528,Agressive,Agressive
2.53,0.396,3.38,3.3,2.32,-0.0609,Agressive,Agressive
2.41,0.415,3.41,3.48,2.55,-0.0886,Agressive,Agressive
2.4,0.416,3.48,3.71,2.77,-0.11,Agressive,Agressive
2.46,0.407,3.44,4,2.79,-0.109,Agressive,Agressive
2.51,0.398,3.34,4.29,2.81,-0.107,Agressive,Agressive
2.49,0.401,3.4,4.44,2.9,-0.114,Agressive,Agressive
2.54,0.393,3.44,4.42,2.9,-0.0998,Agressive,Agressive
2.7,0.371,3.4,4.41,2.92,-0.0619,Agressive,Agressive
2.79,0.359,3.41,4.42,2.92,-0.0413,Agressive,Agressive
2.72,0.368,3.43,4.42,2.89,-0.034,Agressive,Agressive
2.7,0.37,3.09,4.45,2.93,-0.0127,Agressive,Agressive
2.78,0.36,3,4.48,2.9,-0.000453,Agressive,Agressive
2.74,0.365,2.97,4.41,2.72,0.0125,Agressive,Agressive
2.64,0.378,2.92,4.26,2.48,0.0245,Agressive,Agressive
2.6,0.385,3.07,4.07,2.59,0.0227,Agressive,Agressive
2.66,0.376,3.13,3.93,2.56,0.0104,Agressive,Agressive
2.89,0.346,3.03,4.19,2.52,-0.000888,Agressive,Agressive
2.9,0.345,2.96,4.41,2.59,-0.00764,Agressive,Agressive
2.83,0.353,2.96,4.4,2.6,-0.0207,Agressive,Agressive
3,0.333,3.01,4.41,2.76,-0.0146,Agressive,Agressive
3.01,0.332,3.08,4.44,2.8,-0.0139,Agressive,Agressive
2.97,0.337,3.16,4.47,2.79,-0.0206,Agressive,Agressive
3.01,0.332,3.25,4.45,2.81,-0.0249,Agressive,Agressive
3.12,0.321,3.28,4.41,2.86,-0.0357,Agressive,Agressive
