alpha,arousal1,betha,theta,gamma,valence1
3.37,0.297,3.05,3.04,1.8,-0.0666
3.48,0.287,3.11,3.09,1.75,-0.0593
3.55,0.282,3.14,2.85,1.97,-0.0685
3.54,0.283,3.21,2.67,2.03,-0.0706
3.56,0.281,3.46,4.4,1.97,-0.0186
3.67,0.273,3.43,4.42,1.85,-0.0288
3.51,0.285,3.38,4.59,1.74,-0.035
3.36,0.297,3.41,4.61,1.78,-0.0409
3.41,0.293,3.4,4.45,1.75,-0.0425
3.47,0.289,3.48,4.38,1.8,-0.0417
3.5,0.286,3.49,4.57,1.75,-0.0415
3.47,0.288,3.37,4.79,1.81,-0.0418
3.47,0.288,3.03,4.99,1.65,-0.0403
3.45,0.29,2.86,5.16,1.66,-0.0402
3.36,0.298,2.8,5.29,1.71,-0.0317
3.28,0.305,2.65,5.38,1.66,-0.00897
3.33,0.3,2.66,5.33,1.74,0.000925
3.37,0.296,2.7,5.24,1.74,0.000461
3.32,0.302,2.66,5.21,1.74,0.00835
3.23,0.31,2.66,5.21,1.68,0.0216
3.16,0.317,2.6,5.14,1.57,0.028
3.13,0.32,2.6,5.01,1.6,0.0345
3.26,0.307,2.8,4.85,1.58,0.0403
3.31,0.302,2.87,4.6,1.56,0.0485
3.4,0.294,2.86,4.38,1.6,0.0436
3.56,0.281,2.93,4.05,1.54,0.0269
3.62,0.276,3.06,3.61,1.59,0.0181
3.57,0.28,3.09,3.42,1.46,0.0156
3.56,0.281,3.1,3.38,1.87,0.0154
3.58,0.279,3.3,3.6,1.93,0.0171
3.59,0.279,3.31,3.92,1.97,0.019
3.61,0.277,3.3,4.07,2,0.0161
3.67,0.273,3.34,3.95,2.11,0.0111
3.67,0.273,3.29,3.87,2.13,0.00878
3.66,0.274,3.5,3.89,2.16,0.00553
3.59,0.278,3.52,3.88,2.08,0.0156
3.5,0.286,3.54,4.1,2.09,0.0187
3.62,0.276,3.46,4.37,2.1,0.00149
3.62,0.276,3.44,4.48,2.13,-0.000951
3.55,0.282,3.35,4.57,1.81,0.00229
3.54,0.283,3.52,4.88,1.8,0.00918
3.65,0.274,3.67,5.31,1.83,0.0152
3.68,0.271,3.68,5.57,1.85,0.0187
3.58,0.279,3.64,5.64,1.68,0.0254
3.51,0.284,3.63,5.66,1.74,0.027
3.58,0.279,3.65,5.68,1.73,0.0309
3.57,0.28,3.6,5.69,1.73,0.0306
3.39,0.295,3.57,5.63,1.7,0.0467
3.36,0.298,3.61,5.56,1.77,0.0618
3.35,0.298,3.6,5.53,1.71,0.0708
3.33,0.3,3.55,5.47,1.75,0.066
3.25,0.308,3.23,5.21,1.86,0.0416
3.08,0.325,3.15,4.72,1.85,0.0264
3.08,0.325,3.17,4.41,1.86,0.0204
3.1,0.322,3.19,4.37,1.94,0.0143
3.12,0.321,3.07,4.31,1.97,-0.00349
3.19,0.313,2.95,4.19,2.01,-0.0216
3.27,0.306,2.91,4.15,2.11,-0.0112
3.09,0.324,2.89,4.2,2.12,-0.00886
2.96,0.338,2.8,4.25,2.08,-0.0242
3.05,0.328,2.89,4.27,2.11,-0.0198
3.16,0.317,2.9,4.17,2.07,-0.00198
3.16,0.316,2.89,4.09,2.01,0.00451
3.18,0.314,2.93,4.06,2.08,0.011
3.25,0.308,2.81,3.92,2.04,0.0138
3.3,0.303,2.85,3.86,2.07,0.0148
3.21,0.312,3.01,3.84,1.98,0.017
3.07,0.326,2.99,3.97,2.03,0.0214
3.23,0.31,3.05,4.03,1.93,0.0136
3.4,0.294,3.1,4.07,1.92,0.0141
3.34,0.3,3.18,4.18,1.97,0.023
3.24,0.309,3.15,4.25,1.96,0.0156
3.21,0.312,3.14,4.23,1.96,0.00145
3.27,0.306,3.11,4.2,2.05,0.00356
3.22,0.31,3.09,4.12,1.97,0.0125
3.12,0.321,3.1,4.09,1.9,0.00833
3.12,0.321,3.03,4.07,1.76,-0.00508
3.15,0.317,2.89,4.04,1.93,-0.0113
3,0.333,2.86,3.9,2,-0.0249
2.57,0.39,2.79,3.84,2.11,-0.0628
2.55,0.392,2.85,3.78,2.09,-0.0293
2.77,0.36,2.75,3.53,2.07,-0.00655
2.8,0.357,2.76,3.59,2.05,0.00041
2.72,0.368,2.79,3.86,2.01,0.00652
2.6,0.385,2.85,3.89,2.1,-0.00704
2.59,0.385,2.84,3.82,2.07,-0.0122
2.63,0.38,2.86,3.79,2.1,0.000953
2.66,0.376,2.94,3.79,2.15,0.00996
2.72,0.368,2.95,3.8,2.08,0.00671
2.75,0.364,3,3.8,2,0.00927
2.83,0.354,3.12,3.74,1.88,0.00423
2.9,0.345,3.06,3.78,2.12,-0.00542
2.87,0.348,3.14,3.97,2.17,-0.00466
3.08,0.325,3.15,4.05,2.16,-0.00355
3.26,0.307,3.23,3.99,2.16,-0.00738
3.29,0.304,3.23,3.94,2.07,-0.00177
3.44,0.291,3.22,4.03,2.07,-0.00252
3.71,0.27,3.12,4.3,2.04,-0.00562
3.77,0.265,3.03,4.56,1.89,-0.00184
3.77,0.265,2.97,4.68,1.83,-0.000725
3.78,0.265,2.9,4.78,1.82,-0.00133
3.77,0.265,2.73,4.82,1.87,0.000807
3.72,0.269,2.69,4.78,1.6,0.00339
3.65,0.274,2.68,4.69,1.67,0.000538
3.55,0.282,2.54,4.62,1.76,-0.00032
3.54,0.282,2.52,4.7,1.91,-0.00279
3.62,0.276,2.5,4.85,1.99,-0.0125
3.41,0.294,2.57,4.87,2.09,-0.0103
3.12,0.321,2.59,4.74,2.11,-0.0152
3.03,0.33,2.68,4.59,2.11,-0.0129
3.06,0.327,2.6,4.54,2.06,-0.00423
3.69,0.271,4.06,3.91,3.07,0.0214
3.71,0.27,4.05,3.9,3.09,0.0239
3.71,0.269,4.11,3.96,3.1,0.0237
3.8,0.263,4.12,4.41,3.1,0.0207
3.86,0.259,4.05,4.83,3.12,0.02
3.78,0.265,4.01,5,3.13,0.0214
3.66,0.273,3.97,5.02,3.1,0.0263
3.66,0.274,3.54,4.98,2.78,0.0306
3.66,0.273,3.23,4.96,2.77,0.02
3.49,0.286,3.22,4.96,2.54,-0.00574
3.39,0.295,3.17,4.97,2.26,-0.0249
3.42,0.293,3.11,4.99,2.29,-0.022
3.48,0.288,2.96,4.99,2.22,-0.0144
3.43,0.291,2.78,4.93,2.16,-0.00767
3.24,0.309,2.95,4.53,2.04,0.00836
2.94,0.341,2.97,3.83,1.98,0.0378
2.92,0.342,2.99,3.53,2,0.0553
2.89,0.346,3.09,3.57,2.12,0.0536
2.72,0.368,3.08,3.51,2.1,0.0695
2.62,0.381,3,3.57,2.2,0.14
2.67,0.375,2.96,3.75,2.14,0.184
2.56,0.39,2.92,3.74,2.18,0.17
2.36,0.423,2.94,3.73,2.13,0.14
2.46,0.407,2.88,3.83,2.09,0.0871
2.53,0.395,3.02,3.9,2.26,0.0715
2.47,0.405,3.03,3.88,2.29,0.0452
2.56,0.391,3.01,3.85,2.24,-0.00778
2.83,0.353,3.02,3.8,2.19,-0.0265
2.99,0.334,2.8,3.77,2.12,-0.0224
3,0.333,2.76,3.95,2.09,-0.033
3,0.334,2.79,4.02,2.44,-0.0536
3,0.333,2.99,4.01,2.43,-0.0495
3.1,0.323,3.2,4.3,2.44,-0.02
3.09,0.324,3.25,4.56,2.53,-0.000374
3.12,0.32,3.32,4.57,2.52,0.0159
3.18,0.315,3.1,4.53,2.47,0.0307
3.3,0.303,3.14,4.71,2.47,0.0537
3.3,0.303,3.16,4.83,2.49,0.0911
3.16,0.316,3.26,4.83,2.7,0.149
3.12,0.321,3.66,4.83,2.75,0.15
3.13,0.319,3.73,4.84,2.67,0.132
3.29,0.304,3.73,4.89,2.41,0.0945
3.38,0.295,3.62,4.88,2.41,0.0776
3.34,0.3,3.56,4.79,2.45,0.0742
3.26,0.307,3.53,4.75,2.49,0.0688
3.17,0.315,3.48,4.81,2.49,0.0671
3.06,0.326,3.57,4.8,2.46,0.0529
2.85,0.351,3.69,4.63,2.45,0.0215
3.08,0.325,3.66,4.57,2.46,0.00215
3.42,0.292,3.46,4.57,2.18,-0.00282
3.53,0.283,3.24,4.6,2.23,-0.00222
3.59,0.279,3.21,4.59,2.19,0.000886
3.6,0.278,3.24,4.63,2.14,-0.00452
3.71,0.27,3.3,4.55,2.14,-0.0257
3.81,0.263,3.34,4.41,2.08,-0.0414
3.84,0.26,3.27,4.39,2.01,-0.0438
3.87,0.259,3.43,4.47,2.05,-0.0412
3.93,0.255,3.24,4.46,2.02,-0.0308
3.97,0.252,3.09,4.46,2.08,-0.0275
3.84,0.261,3.12,4.5,2.08,-0.0392
3.67,0.273,3.13,4.47,2.04,-0.0562
3.61,0.277,3.15,4.34,2.02,-0.0613
3.59,0.279,3.17,4.23,2.26,-0.062
3.48,0.287,3.06,4.22,2.3,-0.0591
3.35,0.299,3.08,4.22,2.3,-0.0343
3.36,0.298,3.09,4.06,2.17,-0.00298
3.44,0.291,3.11,3.72,2.09,0.012
3.43,0.291,3.01,3.71,2.07,0.0202
3.38,0.296,3.18,3.86,2.11,0.0258
3.33,0.301,3.31,4.04,2.24,0.0327
3.28,0.305,3.35,4.41,2.35,0.0408
3.26,0.306,3.37,4.84,2.4,0.047
3.24,0.309,3.22,5.11,2.3,0.0523
3.21,0.312,3.18,5.21,2.05,0.0709
3.1,0.323,3.26,5.26,2.08,0.113
3.01,0.332,3.35,5.3,2.08,0.139
3.02,0.331,3.3,5.31,2.11,0.0918
3.11,0.322,3.36,5.32,2.15,0.0532
3.17,0.315,3.25,5.31,2.12,0.0394
3.12,0.321,3.2,5.28,1.95,0.0192
3.14,0.319,3.08,5.22,1.67,0.021
3.19,0.314,3.01,5.08,1.66,0.0227
3.19,0.313,3.03,4.77,1.49,0.0103
3.15,0.318,3.11,4.48,1.61,-0.00175
3.11,0.321,3.29,4.53,1.97,0.000791
3.16,0.317,3.25,4.71,1.94,0.00273
3.14,0.318,3.25,4.8,2.03,0.011
2.98,0.336,3.27,4.79,2,0.0498
2.81,0.356,3.28,4.81,2.01,0.0824
2.85,0.351,3.29,4.81,2.09,0.0796
2.88,0.347,3.24,4.87,2.21,0.0673
2.87,0.349,3.21,5.01,2.23,0.0518
2.87,0.348,3.53,5.12,2.28,0.0464
2.86,0.35,3.52,5.15,2.34,0.0587
2.86,0.35,3.51,5.14,2.33,0.0632
2.82,0.354,3.27,5.08,2.15,0.0576
2.77,0.361,3.24,5.03,2.14,0.0685
2.72,0.368,3.15,5.06,2.26,0.0706
2.55,0.393,3.04,5.06,2.24,0.0475
2.43,0.412,3.03,5.02,2.27,0.0307
2.32,0.431,3.13,5.01,2.14,0.0351
2.11,0.474,3.15,4.89,2.1,0.0857
1.85,0.542,2.88,4.75,2.11,0.181
1.75,0.572,2.53,4.73,2.4,0.24
1.8,0.555,2.73,4.76,2.42,0.178
1.89,0.529,2.74,4.64,2.39,0.229
3.96,0.252,3.54,5.2,1.91,0.0128
4.06,0.246,3.49,5.32,1.83,0.00605
4.13,0.242,3.5,5.53,1.79,-0.00392
4.14,0.242,3.49,5.6,1.73,-0.00825
4.06,0.246,3.42,5.57,1.71,-0.00816
4.03,0.248,3.45,5.52,1.7,-0.00855
4.05,0.247,3.46,5.49,1.84,-0.0099
4.04,0.247,3.42,5.46,1.98,-0.0106
3.95,0.253,3.28,5.37,2.06,-0.0169
3.8,0.263,3.29,5.28,2.09,-0.0316
3.53,0.283,3.28,5.19,2.11,-0.0588
3.02,0.331,3.27,5.17,2.18,-0.113
2.44,0.41,3.2,4.87,2.2,-0.105
2.22,0.45,3.37,4.46,2.23,-0.0652
2.06,0.485,3.46,4.3,2.29,-0.0411
2.18,0.459,3.53,4.24,2.24,-0.0175
2.63,0.38,3.5,4.18,2.2,0.0149
2.81,0.355,3.47,4.22,2.06,0.0352
2.81,0.356,3.49,4.3,2,0.0363
2.78,0.36,3.49,4.24,2.08,0.0458
2.81,0.356,3.46,4.16,2.1,0.0462
3.04,0.328,3.64,4.27,2.43,0.0328
3.14,0.319,3.93,4.27,2.61,0.0399
3.56,0.281,4.01,4.33,2.6,0.0246
3.9,0.256,3.86,4.74,2.62,0.0052
3.98,0.251,3.84,4.98,2.5,-0.00117
3.92,0.255,3.77,5.04,2.5,-0.00803
3.8,0.263,3.73,5.06,2.48,-0.021
3.78,0.265,3.71,5.01,2.49,-0.0302
3.78,0.265,3.66,4.96,2.44,-0.0331
3.77,0.265,3.69,5.03,2.4,-0.0317
3.69,0.271,3.72,5.09,2.31,-0.0299
3.64,0.275,3.34,5.05,1.94,-0.0376
3.61,0.277,3.06,5.03,1.8,-0.0567
3.25,0.308,3.13,4.87,1.91,-0.107
2.97,0.336,3.16,4.55,2.02,-0.147
3.01,0.332,3.21,4.37,2.27,-0.138
3.03,0.33,3.25,4.4,2.39,-0.133
3.13,0.32,3.24,4.41,2.4,-0.0813
3.44,0.29,3.28,4.5,2.36,-0.0309
3.67,0.273,3.27,4.73,2.35,-0.0166
3.76,0.266,3.22,4.77,2.33,-0.015
3.77,0.265,3.27,4.68,2.32,-0.00943
3.74,0.268,3.24,4.64,2.36,0.000871
3.69,0.271,3.16,4.62,2.41,0.0102
3.55,0.281,3.14,4.59,2.3,0.0191
3.39,0.295,3.24,4.52,2.13,0.0311
3.32,0.301,3.17,4.42,2.02,0.0444
3.4,0.294,3.35,4.39,1.92,0.0472
3.54,0.282,3.59,4.59,1.98,0.0345
3.55,0.282,3.58,4.68,1.98,0.0252
3.54,0.282,3.58,4.45,1.9,0.0319
3.57,0.28,3.67,4.35,2.04,0.0368
3.56,0.281,3.66,4.49,2.1,0.033
3.58,0.279,3.68,4.58,1.98,0.0216
3.61,0.277,3.69,4.61,1.95,0.0108
3.62,0.276,3.69,4.62,1.99,0.00905
3.63,0.275,3.65,4.64,2.04,0.0151
3.65,0.274,3.54,4.65,2.03,0.0147
3.57,0.28,3.48,4.57,2.02,0.00913
3.38,0.296,3.38,4.36,1.99,0.0113
3.29,0.304,3.38,3.98,2.05,0.00852
3.22,0.311,3.36,3.87,2.04,-0.00751
3.2,0.312,3.22,3.8,1.81,-0.0176
3.19,0.313,3.18,3.77,1.78,-0.0158
3.13,0.319,3.08,3.76,1.88,-0.00037
3.1,0.323,3.02,3.7,2.2,0.0136
3.28,0.305,3.34,3.87,2.25,-0.00449
3.65,0.274,3.45,4.17,2.25,-0.0211
3.81,0.262,3.49,4.34,2.27,-0.0191
3.79,0.264,3.43,4.45,2.32,-0.0205
3.74,0.267,3.53,4.48,2.35,-0.0294
3.65,0.274,3.54,4.52,2.27,-0.0308
3.59,0.279,3.54,4.52,2.26,-0.0336
3.58,0.28,3.68,4.45,2.34,-0.0386
3.59,0.279,3.76,4.41,2.37,-0.0365
3.77,0.265,3.8,4.48,2.28,-0.0248
4.09,0.245,3.76,4.49,2.01,-0.0145
4.12,0.242,3.52,4.39,2.02,-0.012
3.99,0.251,3.5,4.22,2.02,-0.00927
4.1,0.244,3.53,4.09,1.95,-0.00417
4.25,0.235,3.51,3.95,1.86,-0.000959
4.23,0.237,3.44,3.85,1.93,-0.00176
4.26,0.234,3.46,3.8,1.92,-0.000867
4.39,0.228,3.42,3.7,1.9,0.00197
4.46,0.224,3.28,3.66,1.8,0.000912
4.44,0.225,3.15,3.62,1.7,-0.000292
4.29,0.233,3.06,3.72,1.68,0.00212
4.07,0.246,3.12,3.88,1.6,0.011
4.01,0.249,3.16,3.87,1.54,0.0197
3.96,0.253,3.11,3.66,1.57,0.0218
3.7,0.27,3.11,3.49,1.68,0.0236
3.49,0.286,2.93,3.42,1.57,0.0247
3.46,0.289,2.99,3.45,1.54,0.0202
3.24,0.309,3,3.42,1.53,0.0161
3,0.333,3.12,3.39,1.52,0.0197
2.97,0.337,3.04,3.36,1.51,0.0218
3.02,0.331,3.18,3.1,1.54,0.0155
2.94,0.34,3.21,2.8,1.55,-0.00258
2.74,0.365,3.14,2.5,1.53,-0.0285
2.68,0.373,3.31,2.41,1.5,-0.0297
3.05,0.328,3.47,2.53,1.5,-0.0119
3.5,0.286,3.51,2.73,1.37,0.0101
3.74,0.268,3.57,2.85,1.36,0.0269
3.91,0.255,3.55,2.83,1.32,0.0244
4.04,0.248,3.68,2.85,1.34,0.0169
4.04,0.248,3.66,2.89,1.56,0.0219
3.46,0.289,3.17,3.85,2.76,-0.00536
3.51,0.285,3.27,3.84,2.79,-0.00247
3.46,0.289,3.48,3.96,2.77,-0.00265
3.52,0.284,3.43,4.52,2.73,-0.00589
3.51,0.285,3.45,5.01,2.74,-0.0207
3.49,0.287,3.42,5.15,2.67,-0.041
3.59,0.278,3.37,5.18,2.44,-0.0495
3.66,0.273,3.37,5.27,2.48,-0.0516
3.67,0.272,3.48,5.36,2.5,-0.0502
3.77,0.265,3.37,5.39,2.44,-0.0435
3.76,0.266,3.35,5.39,2.48,-0.0471
3.74,0.267,3.37,5.39,2.57,-0.0549
3.73,0.268,3.27,5.4,2.58,-0.0572
3.71,0.269,3.09,5.37,2.52,-0.0612
3.69,0.271,3.05,5.1,2.48,-0.0665
3.6,0.278,3.01,4.83,2.32,-0.0704
3.54,0.282,2.98,4.9,2.33,-0.0691
3.41,0.293,2.96,4.96,2.33,-0.0652
3.26,0.307,2.78,4.81,2.24,-0.0527
3.18,0.314,2.84,4.57,2.35,-0.0486
3.06,0.327,2.95,4.54,2.41,-0.0596
3.05,0.328,2.97,4.76,2.31,-0.0442
3.28,0.305,2.99,4.9,2.28,-0.0307
3.33,0.3,2.87,4.92,2.23,-0.0383
3.33,0.301,2.95,4.98,2.44,-0.0356
3.28,0.305,3.06,4.96,2.46,-0.0312
3.3,0.303,3.1,4.86,2.49,-0.0294
3.36,0.298,3.28,4.74,2.53,-0.0286
3.37,0.296,3.24,4.7,2.54,-0.0283
3.36,0.298,3.21,4.69,2.54,-0.0324
3.32,0.301,3.17,4.65,2.45,-0.0367
3.23,0.309,3.13,4.45,2.43,-0.0386
2.95,0.338,3.1,4.04,2.41,-0.0471
2.64,0.379,3.15,3.94,2.42,-0.0491
2.61,0.383,3.17,3.88,2.4,-0.0553
2.54,0.394,3.18,3.75,2.35,-0.0653
2.4,0.417,3.02,3.71,2.34,-0.09
2.17,0.46,2.91,3.66,2.28,-0.144
2.09,0.479,2.88,3.71,2.25,-0.189
2.1,0.476,2.93,4.05,2.23,-0.184
2.07,0.484,3,4.35,2.2,-0.15
2.14,0.467,3.07,4.4,2.18,-0.134
2.29,0.437,3.16,4.41,2.19,-0.105
2.49,0.402,3.17,4.41,2.41,-0.0594
2.73,0.367,3.19,4.4,2.45,-0.036
2.86,0.349,3.15,4.42,2.4,-0.0316
3.11,0.322,3.09,4.36,2.23,-0.00468
3.22,0.311,3.07,4.29,2.31,0.0223
3.23,0.31,3.01,4.43,2.31,0.0376
3.22,0.311,3.26,4.45,2.45,0.0471
3.31,0.302,3.32,4.38,2.47,0.035
3.74,0.267,3.23,4.85,2.48,0.00305
4.16,0.24,3.26,5.17,2.75,-0.0118
4.38,0.228,3.15,5.35,2.78,-0.01
4.38,0.228,3.06,5.46,2.71,-0.00793
4.36,0.229,3,5.48,2.81,-0.00803
4.34,0.23,3.04,5.48,2.85,-0.00826
4.34,0.23,3.05,5.54,2.88,-0.011
4.33,0.231,3.41,5.58,3.11,-0.0137
4.35,0.23,3.66,5.55,3.21,-0.0133
4.44,0.225,4,5.57,3.48,-0.00678
4.43,0.226,4.45,5.56,3.54,-0.00331
4.18,0.239,4.49,5.47,3.48,0.00798
3.79,0.264,4.48,5.41,3.45,0.021
3.56,0.281,4.51,5.3,3.45,0.0154
3.51,0.285,4.59,5.23,3.43,0.0122
3.46,0.289,4.61,5.26,3.42,0.0128
3.44,0.291,4.63,5.43,3.4,0.00857
3.59,0.279,4.61,5.59,3.37,-0.00691
3.67,0.273,4.51,5.66,3.24,-0.012
3.59,0.279,4.27,5.66,2.86,-0.0212
3.38,0.296,4.02,5.57,2.66,-0.0637
3.28,0.305,3.39,5.41,2.5,-0.107
3.22,0.31,3.65,5.21,2.5,-0.124
3.23,0.31,3.63,5.12,2.28,-0.123
3.26,0.306,3.54,5.15,2.44,-0.122
3.27,0.306,3.48,5.15,2.38,-0.119
3.28,0.305,3.39,4.96,2.33,-0.118
3.04,0.329,3.36,4.44,2.34,-0.155
2.77,0.361,3.44,3.72,2.28,-0.151
2.84,0.352,3.56,3.33,2.28,-0.104
3.05,0.328,3.55,3.36,2.19,-0.0608
3.21,0.312,3.51,3.48,2.18,-0.03
3.25,0.307,3.3,3.54,2.17,-0.0103
3.23,0.309,3.3,3.82,2.25,0.00294
3.19,0.313,3.29,4.07,2.27,0.0215
3.24,0.309,3.49,4.06,2.16,0.0316
3.35,0.299,3.54,4.05,2.39,0.0359
3.49,0.287,3.53,4.22,2.34,0.0407
3.6,0.278,3.52,4.29,2.35,0.0387
3.59,0.279,3.44,4.41,2.34,0.0354
3.5,0.286,3.25,4.54,2.38,0.0361
3.35,0.298,3.28,4.56,2.4,0.0371
3.18,0.315,3.37,4.6,2.43,0.0426
3.15,0.317,3.36,4.65,2.67,0.0434
3.34,0.299,3.29,4.51,2.6,0.0319
3.35,0.299,3.25,4.32,2.6,0.0318
3.29,0.304,2.83,4.31,2.47,0.0206
3.31,0.302,2.8,4.29,2.39,0.0002
3.31,0.302,2.79,4.17,2.43,-0.00623
3.28,0.305,2.72,4.08,2.42,0.00302
3.23,0.31,2.73,4.03,2.43,0.00474
3.25,0.308,2.89,4,2.44,-0.00166
